Timestamp              RA (HHMMSS)  DEC (DDMMSS)  Distance (km)
2020-12-18 23:20:00    011306       094242        106127353.269
2020-12-18 23:30:00    011307       094246        106137463.129
2020-12-18 23:40:00    011307       094249        106147573.337
2020-12-18 23:50:00    011308       094253        106157683.893
2020-12-19 00:00:00    011309       094256        106167794.798
2020-12-19 00:10:00    011310       094259        106177906.052
2020-12-19 00:20:00    011310       094303        106188017.653
2020-12-19 00:30:00    011311       094306        106198129.603
2020-12-19 00:40:00    011312       094310        106208241.901
2020-12-19 00:50:00    011312       094313        106218354.547
2020-12-19 01:00:00    011313       094316        106228467.542
2020-12-19 01:10:00    011314       094320        106238580.884
2020-12-19 01:20:00    011314       094323        106248694.574
2020-12-19 01:30:00    011315       094326        106258808.612
2020-12-19 01:40:00    011316       094330        106268922.998
2020-12-19 01:50:00    011317       094333        106279037.731
2020-12-19 02:00:00    011317       094337        106289152.812
2020-12-19 02:10:00    011318       094340        106299268.241
2020-12-19 02:20:00    011319       094343        106309384.017
2020-12-19 02:30:00    011319       094347        106319500.141
2020-12-19 02:40:00    011320       094350        106329616.612
2020-12-19 02:50:00    011321       094354        106339733.430
2020-12-19 03:00:00    011322       094357        106349850.596
2020-12-19 03:10:00    011322       094400        106359968.109
2020-12-19 03:20:00    011323       094404        106370085.969
2020-12-19 03:30:00    011324       094407        106380204.176
2020-12-19 03:40:00    011324       094411        106390322.730
2020-12-19 03:50:00    011325       094414        106400441.631
2020-12-19 04:00:00    011326       094417        106410560.879
2020-12-19 04:10:00    011326       094421        106420680.473
2020-12-19 04:20:00    011327       094424        106430800.415
2020-12-19 04:30:00    011328       094428        106440920.703
2020-12-19 04:40:00    011329       094431        106451041.338
2020-12-19 04:50:00    011329       094434        106461162.319
2020-12-19 05:00:00    011330       094438        106471283.647
2020-12-19 05:10:00    011331       094441        106481405.321
2020-12-19 05:20:00    011331       094445        106491527.341
2020-12-19 05:30:00    011332       094448        106501649.708
2020-12-19 05:40:00    011333       094451        106511772.421
2020-12-19 05:50:00    011333       094455        106521895.481
2020-12-19 06:00:00    011334       094458        106532018.886
2020-12-19 06:10:00    011335       094502        106542142.637
2020-12-19 06:20:00    011336       094505        106552266.735
2020-12-19 06:30:00    011336       094508        106562391.178
2020-12-19 06:40:00    011337       094512        106572515.967
2020-12-19 06:50:00    011338       094515        106582641.102
2020-12-19 07:00:00    011338       094519        106592766.583
2020-12-19 07:10:00    011339       094522        106602892.409
2020-12-19 07:20:00    011340       094525        106613018.581
2020-12-19 07:30:00    011341       094529        106623145.099
2020-12-19 07:40:00    011341       094532        106633271.962
2020-12-19 07:50:00    011342       094536        106643399.170
2020-12-19 08:00:00    011343       094539        106653526.724
2020-12-19 08:10:00    011343       094542        106663654.622
2020-12-19 08:20:00    011344       094546        106673782.867
2020-12-19 08:30:00    011345       094549        106683911.456
2020-12-19 08:40:00    011345       094553        106694040.390
2020-12-19 08:50:00    011346       094556        106704169.670
2020-12-19 09:00:00    011347       094559        106714299.294
2020-12-19 09:10:00    011348       094603        106724429.263
2020-12-19 09:20:00    011348       094606        106734559.577
2020-12-19 09:30:00    011349       094610        106744690.236
2020-12-19 09:40:00    011350       094613        106754821.240
2020-12-19 09:50:00    011350       094616        106764952.588
2020-12-19 10:00:00    011351       094620        106775084.281
2020-12-19 10:10:00    011352       094623        106785216.318
2020-12-19 10:20:00    011352       094627        106795348.700
2020-12-19 10:30:00    011353       094630        106805481.426
2020-12-19 10:40:00    011354       094633        106815614.496
2020-12-19 10:50:00    011355       094637        106825747.911
2020-12-19 11:00:00    011355       094640        106835881.670
2020-12-19 11:10:00    011356       094644        106846015.773
2020-12-19 11:20:00    011357       094647        106856150.220
2020-12-19 11:30:00    011357       094650        106866285.011
2020-12-19 11:40:00    011358       094654        106876420.146
2020-12-19 11:50:00    011359       094657        106886555.625
2020-12-19 12:00:00    011360       094701        106896691.447
2020-12-19 12:10:00    011400       094704        106906827.614
2020-12-19 12:20:00    011401       094707        106916964.124
2020-12-19 12:30:00    011402       094711        106927100.978
2020-12-19 12:40:00    011402       094714        106937238.175
2020-12-19 12:50:00    011403       094718        106947375.716
2020-12-19 13:00:00    011404       094721        106957513.600
2020-12-19 13:10:00    011404       094724        106967651.828
2020-12-19 13:20:00    011405       094728        106977790.399
2020-12-19 13:30:00    011406       094731        106987929.313
2020-12-19 13:40:00    011407       094735        106998068.570
2020-12-19 13:50:00    011407       094738        107008208.171
2020-12-19 14:00:00    011408       094741        107018348.114
2020-12-19 14:10:00    011409       094745        107028488.401
2020-12-19 14:20:00    011409       094748        107038629.030
2020-12-19 14:30:00    011410       094752        107048770.002
2020-12-19 14:40:00    011411       094755        107058911.318
2020-12-19 14:50:00    011412       094759        107069052.975
2020-12-19 15:00:00    011412       094802        107079194.976
2020-12-19 15:10:00    011413       094805        107089337.319
2020-12-19 15:20:00    011414       094809        107099480.005
2020-12-19 15:30:00    011414       094812        107109623.033
2020-12-19 15:40:00    011415       094816        107119766.403
2020-12-19 15:50:00    011416       094819        107129910.116
2020-12-19 16:00:00    011416       094822        107140054.172
2020-12-19 16:10:00    011417       094826        107150198.569
2020-12-19 16:20:00    011418       094829        107160343.309
2020-12-19 16:30:00    011419       094833        107170488.391
2020-12-19 16:40:00    011419       094836        107180633.814
2020-12-19 16:50:00    011420       094839        107190779.580
2020-12-19 17:00:00    011421       094843        107200925.688
2020-12-19 17:10:00    011421       094846        107211072.138
2020-12-19 17:20:00    011422       094850        107221218.929
2020-12-19 17:30:00    011423       094853        107231366.062
2020-12-19 17:40:00    011423       094857        107241513.537
2020-12-19 17:50:00    011424       094860        107251661.353
2020-12-19 18:00:00    011425       094903        107261809.511
2020-12-19 18:10:00    011426       094907        107271958.011
2020-12-19 18:20:00    011426       094910        107282106.851
2020-12-19 18:30:00    011427       094914        107292256.034
2020-12-19 18:40:00    011428       094917        107302405.557
2020-12-19 18:50:00    011428       094920        107312555.422
2020-12-19 19:00:00    011429       094924        107322705.628
2020-12-19 19:10:00    011430       094927        107332856.175
2020-12-19 19:20:00    011431       094931        107343007.063
2020-12-19 19:30:00    011431       094934        107353158.292
2020-12-19 19:40:00    011432       094938        107363309.862
2020-12-19 19:50:00    011433       094941        107373461.773
2020-12-19 20:00:00    011433       094944        107383614.024
2020-12-19 20:10:00    011434       094948        107393766.617
2020-12-19 20:20:00    011435       094951        107403919.550
2020-12-19 20:30:00    011436       094955        107414072.823
2020-12-19 20:40:00    011436       094958        107424226.437
2020-12-19 20:50:00    011437       095001        107434380.392
2020-12-19 21:00:00    011438       095005        107444534.687
2020-12-19 21:10:00    011438       095008        107454689.323
2020-12-19 21:20:00    011439       095012        107464844.298
2020-12-19 21:30:00    011440       095015        107474999.614
2020-12-19 21:40:00    011440       095019        107485155.270
2020-12-19 21:50:00    011441       095022        107495311.267
2020-12-19 22:00:00    011442       095025        107505467.603
2020-12-19 22:10:00    011443       095029        107515624.279
2020-12-19 22:20:00    011443       095032        107525781.296
2020-12-19 22:30:00    011444       095036        107535938.652
2020-12-19 22:40:00    011445       095039        107546096.347
2020-12-19 22:50:00    011445       095042        107556254.383
2020-12-19 23:00:00    011446       095046        107566412.758
2020-12-19 23:10:00    011447       095049        107576571.473
2020-12-19 23:20:00    011448       095053        107586730.528
2020-12-19 23:30:00    011448       095056        107596889.922
